fold,best_val_auc,auc,aupr,f1,acc
1,0.8385041831642024,0.8383698973145575,0.4969145571038042,0.4805543138131426,0.8828038325769036
2,0.831630062298818,0.8350079806465305,0.48473366892981956,0.4853903183602268,0.880988401412002
3,0.8286884630131177,0.8362012182178082,0.4990481920529669,0.4805165887330216,0.8823440415552978
4,0.8391901012233449,0.8306786330519291,0.4840333714615034,0.48164396213345645,0.8867819859801301
5,0.8360108012912563,0.8374133903801839,0.49205291357835296,0.47612790188348664,0.8793686015431943
