fold,best_val_auc,auc,aupr,f1,acc
1,0.919515280102413,0.9240016426361132,0.8967685643421098,0.8181236778668766,0.8424529105940509
2,0.9230561437052107,0.9265351234594165,0.8972385499535065,0.8196094221864304,0.847268388306486
3,0.9223533108662973,0.9242359057413629,0.8978650266810124,0.8177715374586301,0.8451376459558511
4,0.9241304254547298,0.9251238762283086,0.8978746768302158,0.8148561005269558,0.844285349015597
5,0.9249414424192524,0.926159493771874,0.9026818508142902,0.8199118589743589,0.8467570101423336
