fold,best_val_auc,auc,aupr,f1,acc
1,0.782948582353659,0.700898830467947,0.23799888436179412,0.3130153597413096,0.7895909676141428
2,0.7524232579010217,0.6999302198917776,0.2362603344615051,0.2889344262295082,0.7679484117506568
3,0.7293425801039523,0.7129082518323026,0.2747068479297205,0.34022445363260484,0.7772459866387477
4,0.7170478555660674,0.7440339985325503,0.2909865073357795,0.3404882154882155,0.8382535094962841
5,0.7470706500554678,0.7245112174111603,0.2596763562035743,0.32633937665512325,0.8220512268618166
