fold,best_val_auc,auc,aupr,f1,acc
1,0.6230019451727543,0.544209981596062,0.13244628055044297,0.2006915723099871,0.4162127364563732
2,0.637919460947902,0.6146397757358968,0.2679257695601294,0.2797889758049845,0.8108908526391211
3,0.620410877974934,0.6000247648190686,0.2545175455880258,0.272666037990031,0.7308305912852727
4,0.6239061021759698,0.627279867926672,0.25303764771655296,0.2697848456501403,0.798565235342692
5,0.6412359859875955,0.5945131438601977,0.22900904063885247,0.24046202310115505,0.7664657770124839
