fold,best_val_auc,auc,aupr,f1,acc
1,0.7968067825881153,0.6896149490132067,0.2427108545187143,0.3027550711474417,0.7719124492423493
2,0.74051418861429,0.7328582558466546,0.26605983834159364,0.3294033583422651,0.820683066634822
3,0.7270425943177461,0.6564629842319716,0.23157928408656375,0.29602558245774324,0.7695183966497158
4,0.7123063364418616,0.7210662717353699,0.24198706833076997,0.3216908472147591,0.8045520231213873
5,0.743155308101774,0.7119648333806227,0.2551347627955909,0.32633473305338934,0.8187150236762807
