metric,mean,std
AUC,0.7811950887922915,0.0010814357962328769
AUPR,0.3807450996048194,0.0025846782624866227
F1,0.39482040021899967,0.004427720081752212
ACC,0.8387796268280383,5.042864346949116e-05
