fold,best_val_auc,auc,aupr,f1,acc
1,0.6596546310832025,0.48191012271969774,0.09917332543466856,0.19256308100929614,0.1145631067961165
2,0.6193488930768115,0.5416652263949948,0.16871835044448097,0.2154587256404642,0.16147905452843436
3,0.6198109116141903,0.4573861623071941,0.11614159872776722,0.23693693693693693,0.14659949622166246
4,0.6173442050087361,0.4983634590255156,0.09495598570874547,0.18748335552596537,0.19264355649642761
5,0.6073327359617682,0.4705723976632218,0.09188630585807786,0.17944207087207842,0.10030311380545605
