epoch,train_loss,train_cls_loss,train_contrastive_loss,val_auc,val_aupr,val_f1,val_acc
1,0.6960694193840027,0.6960694193840027,0.0,0.5488269655980881,0.45433952321048954,0.5782503485679626,0.40926533937454224
2,0.6797075867652893,0.6797075867652893,0.0,0.5745428460956604,0.46756896293994804,0.57839035987854,0.41027048230171204
3,0.6645588874816895,0.6645588874816895,0.0,0.5773670626306836,0.47189038699964175,0.5799055695533752,0.43073830008506775
4,0.6556797027587891,0.6556797027587891,0.0,0.5830577706092516,0.477397406418532,0.5833563804626465,0.44919589161872864
5,0.638516902923584,0.638516902923584,0.0,0.5848767683820923,0.47821025781505394,0.5843373537063599,0.445175439119339
6,0.6195085048675537,0.6195085048675537,0.0,0.5816509488683683,0.47333442287735344,0.583188533782959,0.43000730872154236
7,0.6036452651023865,0.6036452651023865,0.0,0.5862902523578428,0.47862340370331,0.5813844203948975,0.4291849434375763
8,0.5812206268310547,0.5812206268310547,0.0,0.5873468135897686,0.4820075662985672,0.5816508531570435,0.4433479607105255
9,0.5561589598655701,0.5561589598655701,0.0,0.5919458494934348,0.48819145472188985,0.5819267630577087,0.4500182867050171
10,0.53718501329422,0.53718501329422,0.0,0.5977815865380356,0.4910209697886278,0.5838907361030579,0.45431286096572876
11,0.5474029779434204,0.5149064064025879,6.4993109703063965,0.599852693660958,0.4915609549599016,0.5847422480583191,0.4479166567325592
12,0.5230892896652222,0.4950949251651764,5.598870754241943,0.6024310304681131,0.49468234218984186,0.5854139924049377,0.4629020392894745
13,0.5074448585510254,0.4800581634044647,5.4773335456848145,0.5942418286737605,0.48694108750383946,0.5856972932815552,0.45952120423316956
14,0.4924265146255493,0.46520060300827026,5.44518518447876,0.6064548645873942,0.49469128165576204,0.5863476395606995,0.4629020392894745
15,0.4730539619922638,0.44590649008750916,5.429494857788086,0.6066323915159745,0.4969946740778864,0.5856763124465942,0.4586988389492035
16,0.45817187428474426,0.4310608208179474,5.422213554382324,0.609872244984185,0.5005444590603423,0.5876731276512146,0.4559575915336609
17,0.4427719712257385,0.41568872332572937,5.416647911071777,0.6140891281740617,0.5047133485747264,0.5888396501541138,0.46610015630722046
18,0.43725982308387756,0.4102010726928711,5.411748886108398,0.6196154606487223,0.5110096381091702,0.5900894403457642,0.48903509974479675
19,0.43587273359298706,0.40883728861808777,5.407088756561279,0.6240067213470604,0.5184970484703992,0.5895240902900696,0.4830043911933899
20,0.4331517517566681,0.40613317489624023,5.403714656829834,0.6211739217769873,0.5201202287454724,0.5874348878860474,0.4791666567325592
21,0.4418887495994568,0.41489580273628235,5.398591995239258,0.6281196909775135,0.5334700818745333,0.5872018337249756,0.5019188523292542
22,0.4340382516384125,0.40709188580513,5.389272689819336,0.6358091732433018,0.542967803925105,0.5905430912971497,0.4888523519039154
23,0.43844956159591675,0.4115658402442932,5.376746654510498,0.6409671100865613,0.5516448328512404,0.592476487159729,0.4773391783237457
24,0.4261285364627838,0.3992564082145691,5.374424934387207,0.6537714063662863,0.5707944639913635,0.594830334186554,0.5330774784088135
25,0.43272581696510315,0.4058423340320587,5.376698017120361,0.6732389411746464,0.5930970596021989,0.6025691628456116,0.5391995906829834
26,0.4208839237689972,0.39402636885643005,5.371511936187744,0.701448816316405,0.6256396475440557,0.6145521998405457,0.5638706088066101
27,0.42554736137390137,0.398672878742218,5.374894142150879,0.7365599534688752,0.6666816097506532,0.6355785727500916,0.6529605388641357
28,0.4168669283390045,0.3900044858455658,5.372486114501953,0.7664985314703903,0.7001402586382373,0.6595497131347656,0.6794590353965759
29,0.4131700098514557,0.3863823413848877,5.357534408569336,0.7938684631881934,0.728144330341453,0.6823766231536865,0.7118055820465088
30,0.4107653498649597,0.3839625418186188,5.360562801361084,0.8078579104850356,0.7403781902902745,0.691996157169342,0.7081505656242371
31,0.4127636253833771,0.3859093487262726,5.370853424072266,0.8220550291601694,0.7565562068496656,0.7039769887924194,0.7177448868751526
32,0.4101291298866272,0.3833022117614746,5.36538553237915,0.8326954142504961,0.7738873955265807,0.7135421633720398,0.7334612607955933
33,0.41897496581077576,0.3921099007129669,5.373013019561768,0.8389421160116242,0.7868158573393902,0.7219908833503723,0.7437865734100342
34,0.40662863850593567,0.37987616658210754,5.3504958152771,0.8442422612864143,0.7947344048458285,0.7266493439674377,0.7595943212509155
35,0.41100597381591797,0.3842099905014038,5.359193801879883,0.8553413196167206,0.8097377440141258,0.7383301258087158,0.7648940086364746
36,0.40765437483787537,0.38090911507606506,5.34905481338501,0.8766557989753517,0.8326093770402581,0.7627118825912476,0.7953216433525085
37,0.40365368127822876,0.3768390417098999,5.362926483154297,0.8876491094685828,0.8441054453797245,0.7728301882743835,0.8074744343757629
38,0.4038418233394623,0.37708213925361633,5.351935386657715,0.8876387094603874,0.8448759665759275,0.7735751867294312,0.7992507219314575
39,0.40664660930633545,0.3798881471157074,5.351693153381348,0.8896349745942164,0.8471444990366512,0.7757550477981567,0.8019005656242371
