pubchem_cid,WPath,ECIndex,Radius,Diameter,ATS8i,ATS8v,ATS7v,ATS7i,ATS6v,ATS6i,ATS5v,ATS5i,ATS4v,ATS4i,ATS3v,ATS3i,ATS2v,ATS2i,ATS7m,ATS8m,ATS1v,ATS6m,ATS5m,ATS4m,ATS0v,ATS3m,ATS0m,ATS0i,ATS1i,ATSC0m,ATS2m,ATS1m,ATS8Z,ATS7Z,ATS6Z,ATS5Z,ATS4Z,ATS3Z,ATSC0v,ATS2Z,TMPC10,ATS0Z,ATS8pe,ATS8are,ATSC7v,ATS7pe,ATS7are,ATSC8v,ATSC6m,ATSC6v,ATSC5m,ATS6pe,ATSC5v,ATS6are,ATSC7m,ATSC8m,ATSC4m,ATS5pe,ATS1Z,ATSC4v,ATS5are,ATSC0Z,ATSC3m
71496458,-0.15851242688207243,-0.1839794514866333,-0.20225989721618584,-0.20225985557717854,0.454375546644359,0.3877190703245946,0.4005381419691749,0.4811500388877366,0.42622295816610123,0.4288461708396991,0.4132925793463218,0.44905445621778356,0.38500566467916325,0.3751673381480779,0.3409555769963697,0.16741458866037154,0.3246485453934516,0.5092837449246275,0.2398500288990329,0.2599512091072893,0.42466334014917784,0.31401923095870526,0.2673914376546602,0.1552942591983378,0.5013156655826643,0.11070750963999633,-0.1593908196555644,0.5786659348855676,0.5893048983100854,-0.1835904132800957,0.1306808579573603,0.23349080217084445,0.28158320947910087,0.2758614309107224,0.3294653543558632,0.2791294884062868,0.176539154397535,0.1286420392803533,0.5879270968039889,0.15878706198402234,0.10848044106866452,-0.11952975640455125,0.40763014314877677,0.4084086762016002,-0.22442614694730353,0.439478678935181,0.4415780567824531,0.26972316581292405,-0.04982626918162136,-0.5454134898290989,0.5639895068087888,0.4041466330071859,0.6673394466738886,0.40430305775272435,-0.5569734638974937,0.3973515983767381,0.5295420594341851,0.3872568323855738,0.2762500838972824,-0.007836483935248039,0.3871500391237866,-0.1999810058818907,-0.3462082187093776
9933475,-0.15851336016287942,-0.18397949545866227,-0.20225989721618584,-0.20225980411324798,-0.20625769107531614,-0.012354518948309967,-0.09992001974464923,-0.12079187828472195,-0.13394399682264713,-0.08950787779580005,-0.15586326850527046,-0.1588065735202313,-0.11797812031780376,-0.03889188973324242,-0.006401869808298204,0.10529604010918561,0.14409813992828271,0.2364835665747724,-0.12781007006369097,-0.028435692956479526,0.16906162840944655,-0.15650750541058117,-0.1905782529442148,-0.16745346513655499,0.13008605882579696,-0.0763044973020371,-0.24994359065706706,0.17003243402766025,0.19007096420882824,-0.2460115927523805,0.012928133955181022,0.035216692659137676,-0.051848352773342515,-0.1365464881732232,-0.16139901669110665,-0.1953474428921564,-0.17324652250108374,-0.07146003241643333,0.15836676990575044,0.032684895221382224,0.041321692745538825,-0.2571327227807375,-0.1603762064318927,-0.16146490568962063,1.418758887343329,-0.11547928038864187,-0.11098678915112956,-0.4918938943106195,0.6922548719252941,0.6188720861479224,0.3990205409471007,-0.09540226142168416,-0.0976829883801115,-0.09226432656949607,0.14236070699193556,-0.15105156073850537,1.04074166555965,-0.14547645559647138,0.05069367962552664,1.0235040595261,-0.1428689158611165,-0.28239906545340143,0.6968004780490904
24788740,-0.1585137944432951,-0.1839796764598048,-0.20225994868011268,-0.20225995850503964,0.35451931689896005,0.035121877006205324,0.16732941425718123,0.5924728396002884,0.2589923311681238,0.4561794714711852,0.22320972749089546,0.44087803183179497,0.21134898826161938,0.4272686301856122,0.2629133083074781,0.5407551841253297,0.2402919836265925,0.45856154117768877,-0.014708154726838677,-0.1370070195123917,0.1781515212963032,0.009587707352811522,-0.02897781751508003,-0.010968221147071236,0.1478349649072209,0.042071860659961616,-0.0962599088142927,0.3420721120128593,0.3236345680785186,-0.025789631988708032,0.03636569593740036,-0.026185336426194975,-0.09312525035121734,0.06022330328512991,0.07375926339186031,0.03608982475534679,0.04860198074590014,0.10142815752959033,0.4047901741147782,0.08270889525945434,-0.1276944905343275,-0.06496306284158085,0.22055099986964505,0.2169224254561557,-0.12407436292923534,0.449357218089046,0.44679122128592275,1.4980336757717927,-0.5873658202074473,-1.749286940983558,-0.8542278613483907,0.36525630964745937,-0.30146426003882665,0.3586175060316967,0.1731698542185926,1.700460968837481,-0.33063183406495816,0.3558405616178336,0.014994104848701997,-0.6185964268464371,0.3572785887246935,0.011724111278625238,-0.09975119964372958
56941241,-0.15851399610698708,-0.18397974804217754,-0.20226000014403953,-0.2022600099689702,0.0033436661658040497,0.09531320630393315,0.3093062513195258,0.19581305962670514,0.41570335827996147,0.0940321972822331,0.28015120805368937,-0.2140652562853709,0.08291587340372937,-0.3935801157394762,0.0021835864033183145,-0.3527558321215402,0.031092980368530913,-0.3912311588902827,0.22562104051280257,0.10276018119034279,0.07081093268044916,0.27875242678595713,0.09835353548984935,0.008033680650147788,0.1315105977475975,-0.14775458768008745,-0.08552187193362078,-0.23180067484833275,-0.22643687192195988,-0.16710223933854124,-0.12180776765442233,-0.13093932203678388,0.08323967566333874,0.2149436598564925,0.26040187889460353,0.06845440308072323,-0.04735089949282601,-0.18111596770627242,-0.12420212279505663,-0.1549051049213882,-0.05829711726709762,-0.0720804576541422,-0.0006393727646498584,-0.008184038148144942,0.5926926525722919,0.17362354297274554,0.15929209913991765,0.33830549954230504,-0.36484526370587933,-1.0313376343338052,-0.7674067064663479,0.12191963428129902,-1.0687849374834166,0.10256108294090517,0.4666723872936178,0.0997757338469677,-0.08377855664294763,-0.1524038166561224,-0.14889939753581116,-0.4065715187235241,-0.17390336400190567,-0.17367791744155991,0.02869937456435131
70676303,-0.15851475586322192,-0.18397989529734435,-0.20226000014403953,-0.2022601128968313,0.034756902903980716,-0.024386710051619513,-0.022357126331327578,-0.1291796294976456,-0.01830569891842817,-0.16286648560083378,-0.04180719558293192,-0.17475060875557927,-0.07366711269915759,-0.2871929167167459,-0.16758949115335905,-0.3636923536921341,-0.19060883180240457,-0.07445358827743066,0.023835344912271326,-0.09406799806916814,-0.19231258277738164,0.09236467226697656,-0.006788191221376524,0.0478475981928739,-0.24043933184854974,0.17608057779222955,-0.20834019203605972,-0.19472656875067623,-0.1335344965490092,-0.19032370858409714,0.00762605422930842,-0.034558498918063445,-0.067394197315659,0.02302572626971521,0.07832544358764608,-0.008487801994699996,0.04111629505351726,0.12463999784641759,-0.23822528674988686,0.0014198951975871522,0.3412974352555002,-0.19544863440520574,0.020195374295489888,0.021836776403165982,-1.681920710070945,-0.09710445883794584,-0.0983624038619117,-0.7415761399064563,-0.7414620254531903,-0.749240026227935,-0.6714312458512464,-0.1283117662139439,-0.09655092641744212,-0.12938923895981602,-1.0823355728019626,-0.3965344222722464,-1.1619705788565289,-0.15907084283566328,-0.03530984142773273,-0.7558216725511289,-0.16421171615444288,-0.17495971485222048,1.175350940446601
68107965,-0.15851428312600913,-0.18397982269236626,-0.20226000014403953,-0.20226006143290073,-0.28593143073642974,-0.0806069251832779,-0.1433709904339189,-0.3843910182778079,-0.2359122618599113,-0.4482114954517658,-0.33762663459299297,-0.5061465424756209,-0.4157537472970467,-0.5202712673641537,-0.3415276182705721,-0.49258539256779754,-0.2607311424893782,-0.5140922408014511,-0.1398013582043547,-0.07352967832670997,-0.154820524698744,-0.2456495515485073,-0.37624924266650217,-0.49134607769573735,-0.11062556386672526,-0.4845670608884387,-0.3835050975105995,-0.37688031414666906,-0.36623116629104946,-0.39612189762473354,-0.435913217369316,-0.3438486377506394,-0.10491864965918157,-0.1748222558267659,-0.2806904743060098,-0.40419057095401945,-0.5026166929659309,-0.4908739746928982,-0.3691861667725263,-0.43941660513792336,-0.35379560988885067,-0.44455745284485326,-0.23219271238766798,-0.2319875174884377,0.034056396538217557,-0.3215817883437245,-0.3227397367431494,-0.459560909836981,0.2793273607111114,0.6974424867920324,0.4628127362647556,-0.39886373055808766,0.7270825397170578,-0.39948964231370426,-0.15759352949199096,-0.07840336435908736,0.15333270186061423,-0.46823925260225363,-0.3582287223635557,0.01784346988855693,-0.4686662818284845,-0.47522832796915637,-0.1426576905555813
91668541,-0.15851365749957871,-0.1839796682789622,-0.20225994868011268,-0.20225995850503964,-0.125628764559451,0.01258400863226818,0.05442337813056168,-0.04198473360398645,0.0705163109892251,-0.17004296072569816,0.0013419524897216723,-0.22469024934869997,0.03566098635719622,-0.08872037442132086,0.12886165688582976,0.05179513714927332,0.20871093045269368,0.028068821465689373,0.4570215664249407,0.32616034439623875,0.13373665449713731,0.3187515285586683,0.1771183053986347,0.2540213752847371,0.10490889125159704,0.37132057731115764,0.2228133261748719,-0.003571104087303943,-0.06842143698793837,0.03552010987223953,0.6980522534873694,0.6045469579098772,0.2547800292337276,0.39985335429543806,0.27524196453090727,0.1301302976253085,0.23302205553096958,0.34315146013930864,-0.02552124972579355,0.6256777290060287,0.15213362747869622,0.3502183012244984,-0.06144041909754696,-0.060270960649264335,-0.3966233664614684,-0.005658512549729671,-0.007866631017084109,-0.8057901389334425,-0.9743304854417808,-1.1538435512263858,-0.1409858774145636,-0.11410549297280212,0.2972622384123148,-0.1204466241439874,0.10695906634472792,0.47939649174708726,-1.1798043051459746,-0.1793730899336698,0.5650920980006818,0.06277872423097772,-0.18293369940801177,0.1288192982027584,0.06792862442720857
10385095,-0.1585145860905324,-0.18397983803144613,-0.20226000014403953,-0.2022600099689702,-0.4744229091179297,-0.405584011821506,-0.4256178058607586,-0.5622258046758991,-0.5200408773207678,-0.6264323163087395,-0.577073274012039,-0.5790707720141886,-0.5535163425444873,-0.5610061646926462,-0.4693266703594821,-0.5987050784434106,-0.4732445804259052,-0.7623510000111829,-0.4492517621521066,-0.38226803258884334,-0.41721623509132355,-0.5344214988691157,-0.5406569002011907,-0.4360601327555465,-0.38198139622495453,-0.3723979053608011,-0.40828477918333306,-0.5393737651950031,-0.520974544793022,-0.41714621365796173,-0.5091738717958461,-0.5234040090171145,-0.3917126782846755,-0.4632382515259958,-0.55009510585737,-0.5428086705740279,-0.4481753424758736,-0.4004278382859506,-0.6288081099428102,-0.5300851052069291,-0.6190726657651971,-0.46828210222005784,-0.4349916161164443,-0.4328863012377474,0.012033496289258542,-0.5163899590362043,-0.5168938300384037,-0.4235063473928347,0.2921764049197113,0.8118486044444361,-0.3493110520020173,-0.5886124903179134,0.5895684065579929,-0.5866994249186875,-0.03204948526474082,-0.03888721494817184,-0.19232277214040913,-0.5322968045159343,-0.5286130565256734,-0.49893526657744813,-0.5242279288410532,-0.4913996657741213,0.21472564886001877
227681,-0.15851645265214634,-0.18398035853755654,-0.20226015453582008,-0.20226037021648405,-0.940866527459131,-1.0854577964641623,-1.108081752862117,-1.0226965277035107,-1.1814646607557973,-1.11379141615489,-1.329799509495803,-1.2451083458555559,-1.4426856184389585,-1.2908491468738599,-1.5411865459813998,-1.3274624480985797,-1.619093308889914,-1.329853423712405,-1.1735879648938858,-1.1587167936297178,-1.6129032402553727,-1.1479308346346448,-1.3415245231398885,-1.4133288725797442,-1.6188645922278726,-1.5167692362278806,-0.9478512231849214,-1.3888620449094935,-1.461240799127019,-0.6048154414078429,-1.6063457634096323,-1.628771003845093,-1.1271919442177178,-1.1489674973753798,-1.1528308917010912,-1.3409313851262354,-1.3940938072406208,-1.5089933154861486,-1.4858897450121082,-1.5878842726786624,-1.2212627757292243,-1.1990013029763573,-0.9581449814944493,-0.9536620758385351,-0.2729955251998811,-1.0205694351650674,-1.0173587198220886,-0.009895502666500198,0.7977884813438271,0.6768956327070869,0.45146777406914607,-1.1071203268512888,0.6182788210333635,-1.101887181218884,-0.47411967691240586,-0.3147933371331779,-0.9306367716089798,-1.2496709518873592,-1.6352998746072374,-0.5379374832113022,-1.24440532171989,-0.732144754287534,0.4407272738634298
9825149,-0.15851315568527546,-0.18397945046402797,-0.20225989721618584,-0.20225980411324798,0.08427282126395581,0.14895377919228647,0.13884147929677165,0.23135234595966997,0.1792375147806978,0.1615091588726029,0.1720708923896767,0.1515448287248723,0.1435240586275338,0.2599525294220915,0.2246901924843023,0.4219786218541294,0.4160965826540555,0.41632980432669336,-0.08115322065723732,-0.06397996944607154,0.4377074023793973,-0.07328364345292113,-0.1407983155441879,-0.1689108689784353,0.34293803604887946,-0.20693832260155723,-0.30283744322686074,0.3342347119491027,0.406837275974055,-0.25216104437119036,-0.00981904812132594,0.08204746647095082,-0.04702378032917533,-0.051908523080178175,-0.04381987664962317,-0.10680284181329634,-0.13854016156367213,-0.13709351193297936,0.4844105099564882,0.05561256190549861,0.3782347468332194,-0.31407188128122837,0.054166535746336654,0.05037043150662375,0.8366255372010918,0.15168912849817373,0.150364201685828,0.47241279335617037,0.017925800444731733,-0.6799867224494087,-0.12450968190210011,0.11607095746801113,0.18622801133686498,0.11073646290189601,0.5990121770216996,0.19138950413868822,1.214017200026871,0.09264199782624508,0.12047012123477482,1.5775178766698499,0.08746637034810101,-0.2906262871801716,0.021351095984810532
46931953,-0.15851593395437122,-0.18398018162683533,-0.20226010307189324,-0.2022602158246924,-0.8522129812497417,-0.8906232065732981,-0.864688737040066,-0.8550038828952986,-0.8872112764943124,-0.9962479463756791,-0.9907290772591989,-1.1369283929946683,-1.013909370734517,-1.1902824004745431,-1.0556876178870565,-1.229020781391385,-1.0378781941854052,-1.2636766368943435,-0.684194907979468,-0.7867121337203012,-1.0655121822476932,-0.6718471137944534,-0.6154266140542853,-0.4871945271545175,-1.005554120460075,-0.42614385264707016,-0.26487873197274386,-1.1954557260226872,-1.2552105689276818,-0.3468525317604383,-0.42590061896504156,-0.7117979616081426,-0.8060898448781462,-0.7166130514860669,-0.7110529577588183,-0.6918078613550063,-0.5611411447427427,-0.5180878564436612,-1.3235558427859526,-0.5165369385299512,-0.865321409616658,-0.306954486468667,-0.8233442220360288,-0.8173062457520653,0.23607468964986472,-0.8064387299925916,-0.799724671881975,0.07700892266563805,-1.248611325216241,-0.46850072777913915,0.8414164251372135,-0.9253393896873613,0.1527867459267986,-0.921884032620047,0.10383872276562384,0.2427271187048388,-1.4702127842967068,-1.0787834567098362,-0.7720192481858413,-0.45826887954449125,-1.0785673818386015,-0.3594886382386025,-0.24478677911507998
