epoch,train_loss,train_cls_loss,train_contrastive_loss,val_auc,val_aupr,val_f1,val_acc
1,0.6962392330169678,0.6962392330169678,0.0,0.5457998078617484,0.4429503073083798,0.5808636546134949,0.41200658679008484
2,0.6836422681808472,0.6836422681808472,0.0,0.5587709709207356,0.4601053131804942,0.5804482102394104,0.4098135828971863
3,0.657630205154419,0.657630205154419,0.0,0.5711941423088229,0.4734793257266791,0.5802557468414307,0.4090825915336609
4,0.6493180990219116,0.6493180990219116,0.0,0.5809199191439783,0.48399385678217843,0.5811219215393066,0.4302814304828644
5,0.6343103647232056,0.6343103647232056,0.0,0.5851620653020615,0.48980249587896085,0.5821446776390076,0.47267910838127136
6,0.610715925693512,0.610715925693512,0.0,0.5889693317099665,0.4938312722249608,0.5829987525939941,0.4495614171028137
7,0.5918805003166199,0.5918805003166199,0.0,0.5906569933517899,0.49399333226227576,0.585238516330719,0.4629020392894745
8,0.5688799619674683,0.5688799619674683,0.0,0.5901227519999026,0.4918129031668462,0.5862706303596497,0.4680190086364746
9,0.5438544154167175,0.5438544154167175,0.0,0.5917123476102757,0.491908692790863,0.5862190127372742,0.4617141783237457
10,0.5196376442909241,0.5196376442909241,0.0,0.5930104917352463,0.4929811127974222,0.5859407186508179,0.4510233998298645
11,0.5284969806671143,0.4939292073249817,6.913553714752197,0.5937193586837393,0.4938558762546135,0.5854968428611755,0.4500182867050171
12,0.5015572309494019,0.4731478691101074,5.681870460510254,0.596621366966199,0.49836839911135905,0.5865235328674316,0.46509504318237305
13,0.4941484034061432,0.4666246175765991,5.504755020141602,0.6000093868383812,0.5019184145861969,0.5866685509681702,0.46683114767074585
14,0.48499682545661926,0.4576990604400635,5.459550380706787,0.6026771387437937,0.5046902050192957,0.5881673097610474,0.47907528281211853
15,0.4871600866317749,0.4599427282810211,5.443471431732178,0.6061809307742954,0.5042602047938608,0.5899025797843933,0.492324560880661
16,0.46947747468948364,0.4423089325428009,5.433707237243652,0.6103107941766225,0.5095369205991402,0.5906569361686707,0.4875730872154236
17,0.452178418636322,0.42501652240753174,5.432376384735107,0.6207450406520582,0.5236700543187092,0.5907583236694336,0.49259868264198303
18,0.4526180624961853,0.42547276616096497,5.429059982299805,0.6250241537481901,0.5275343126126106,0.5900328159332275,0.4753289520740509
19,0.44993019104003906,0.42281004786491394,5.4240264892578125,0.6290405424701232,0.5297689837243427,0.5914283394813538,0.48693346977233887
20,0.4444587528705597,0.4173624515533447,5.419260025024414,0.6456130108144187,0.546622541802894,0.5963380336761475,0.5185489654541016
21,0.44770124554634094,0.42062488198280334,5.415271282196045,0.6637345838799343,0.564618927942826,0.6011332869529724,0.5561951994895935
22,0.436056911945343,0.40899428725242615,5.4125261306762695,0.665448433315254,0.5659068128901786,0.6030896306037903,0.5257675647735596
23,0.43977946043014526,0.41272324323654175,5.411240577697754,0.6634525468717454,0.5662446111749138,0.6024810075759888,0.5461440086364746
24,0.43580612540245056,0.40875348448753357,5.4105305671691895,0.6687127866876736,0.5712845982708536,0.6057949662208557,0.5561951994895935
25,0.43842846155166626,0.41144827008247375,5.396039009094238,0.6911394879001167,0.5904009935598226,0.6190779805183411,0.5635964870452881
26,0.43079328536987305,0.4038238823413849,5.393882751464844,0.7150372141328544,0.6157758498983025,0.6324895620346069,0.5807748436927795
27,0.4268423914909363,0.39989960193634033,5.388556480407715,0.7340925824180474,0.6410619243205582,0.6422696113586426,0.6105628609657288
28,0.4315032660961151,0.4045931398868561,5.382024765014648,0.7484538923646448,0.6505375723691345,0.6543967127799988,0.644828200340271
29,0.4267493188381195,0.39985936880111694,5.37799072265625,0.7622714082879806,0.6650207921625988,0.6615427136421204,0.6660270690917969
30,0.42013177275657654,0.39326563477516174,5.373228549957275,0.7741735358665496,0.6829413892035825,0.6720739603042603,0.6822916865348816
31,0.4238593876361847,0.3970331847667694,5.365242958068848,0.7987489489902204,0.7200440934794199,0.69112628698349,0.7023026347160339
32,0.4232540726661682,0.39641743898391724,5.367325305938721,0.8221597480969195,0.7539154731619404,0.7064846158027649,0.7171052694320679
33,0.41868969798088074,0.39189499616622925,5.358939170837402,0.8356679682138228,0.7633555222169983,0.724248468875885,0.7485380172729492
34,0.41666439175605774,0.389794260263443,5.374024391174316,0.8542857101398895,0.7824451370754435,0.7446464896202087,0.7690058350563049
35,0.41259458661079407,0.385714590549469,5.375997543334961,0.8678529391635101,0.8016976989942725,0.7556532621383667,0.7867324352264404
36,0.41485875844955444,0.3879927694797516,5.373197555541992,0.8789097503339377,0.8205751233394085,0.7691828012466431,0.797149121761322
37,0.41108226776123047,0.38426196575164795,5.364058017730713,0.8860112718758334,0.834245541997565,0.7747507095336914,0.7997989654541016
38,0.4101848900318146,0.383331298828125,5.370717525482178,0.8914147672138362,0.8431133463305776,0.7794103026390076,0.801078200340271
39,0.41146132349967957,0.38466504216194153,5.359255790710449,0.8975688295883925,0.8509120926508793,0.7884989380836487,0.8111293911933899
40,0.40862739086151123,0.3818579614162445,5.353886604309082,0.8994410668064087,0.8523954916029248,0.7927302718162537,0.8145102262496948
41,0.4093353748321533,0.3824878931045532,5.3694939613342285,0.90172550265794,0.857236194262993,0.7959016561508179,0.8179824352264404
42,0.410173237323761,0.3833085000514984,5.372945785522461,0.9043505698418951,0.8632342624247364,0.7940508127212524,0.8177996873855591
43,0.4065317213535309,0.3796977996826172,5.366782188415527,0.9054003617854035,0.8652986001853148,0.7954521775245667,0.8208150863647461
44,0.40889671444892883,0.3821118474006653,5.3569746017456055,0.9079607195535029,0.8688343427884715,0.7965109944343567,0.8252010345458984
45,0.40744543075561523,0.38065335154533386,5.358415126800537,0.9073829643151928,0.8677761171528956,0.7958745956420898,0.8173428177833557
46,0.4062747061252594,0.3795029819011688,5.354343891143799,0.9070580525685752,0.8666100201438836,0.7978425621986389,0.8219115734100342
47,0.4051562547683716,0.3783499300479889,5.361266613006592,0.908823016569169,0.8690486116167543,0.8008762001991272,0.8255665302276611
48,0.40250858664512634,0.37574246525764465,5.353221893310547,0.9092122404234297,0.8703778449906022,0.8015235066413879,0.8285818696022034
49,0.40496787428855896,0.378166526556015,5.360267639160156,0.9086421031382408,0.8701957650118282,0.8001249432563782,0.8245614171028137
50,0.4005202054977417,0.3737477958202362,5.354484558105469,0.9094424718955398,0.8709688100546424,0.8002904653549194,0.8241045475006104
51,0.40206021070480347,0.3753676116466522,5.3385186195373535,0.9104944231228128,0.8715475739146591,0.8048326969146729,0.8273026347160339
52,0.39821943640708923,0.37150827050209045,5.3422346115112305,0.9110651995559959,0.8719693437874501,0.8038110733032227,0.8250182867050171
53,0.3977499306201935,0.3709411323070526,5.361758232116699,0.9120178237301001,0.8737272247183511,0.8046261668205261,0.8271198868751526
54,0.3987008333206177,0.3720214068889618,5.335888385772705,0.9122565886916478,0.8747758485490933,0.8060718774795532,0.828399121761322
55,0.39595308899879456,0.3691219389438629,5.366230010986328,0.9118249910527918,0.8745974083501492,0.8042463064193726,0.8315058350563049
56,0.39536163210868835,0.36862844228744507,5.346637725830078,0.9117834118846219,0.874558932744643,0.8032578825950623,0.8300438523292542
57,0.39644867181777954,0.369668185710907,5.356100082397461,0.912661618503065,0.8758989588857824,0.8036901950836182,0.8327850699424744
58,0.39683306217193604,0.3700263798236847,5.361335754394531,0.9133774124338745,0.8771631253284979,0.8052164912223816,0.8294042348861694
59,0.39496996998786926,0.36823299527168274,5.347393035888672,0.9141799922977485,0.8785992111040513,0.8056761622428894,0.832328200340271
60,0.39456531405448914,0.36789336800575256,5.3343915939331055,0.9150257923854533,0.8800055393033002,0.8053776025772095,0.8306834697723389
61,0.39320623874664307,0.36649978160858154,5.3412933349609375,0.9146010180832931,0.879542774722538,0.8053719401359558,0.8305007219314575
62,0.3932635486125946,0.36654549837112427,5.343607425689697,0.9139890252416126,0.8784398482623992,0.8058064579963684,0.8349780440330505
63,0.3924543559551239,0.36568912863731384,5.353045463562012,0.9139116537857618,0.8778350238181788,0.8071097731590271,0.8324195742607117
64,0.39279741048812866,0.3660697340965271,5.345536708831787,0.9149249106479741,0.8793321255695974,0.8079131841659546,0.8349780440330505
65,0.39227625727653503,0.3655204772949219,5.3511552810668945,0.9158583776565193,0.8808925855345656,0.8090124130249023,0.8342470526695251
66,0.3919714093208313,0.36515915393829346,5.362449645996094,0.9164473957189453,0.8820953843656467,0.8071587681770325,0.8336074352264404
67,0.3902434706687927,0.36349815130233765,5.349063873291016,0.9168435292812526,0.8830853815254103,0.8063990473747253,0.8263888955116272
68,0.3900785744190216,0.36335277557373047,5.345162391662598,0.9169855583301489,0.8835318015605274,0.8073121309280396,0.8343384265899658
69,0.38889679312705994,0.36217209696769714,5.344939708709717,0.9162144694606968,0.8825936506474319,0.807209849357605,0.832876443862915
70,0.39027297496795654,0.3634636104106903,5.361875534057617,0.915887001122102,0.8822839781366043,0.807166337966919,0.8337901830673218
71,0.3891657292842865,0.36240899562835693,5.351344585418701,0.9158624716585367,0.882198689669564,0.8057715892791748,0.8265716433525085
72,0.3886091113090515,0.36195552349090576,5.330715179443359,0.9164131408413047,0.8831591221743258,0.8071767687797546,0.8330591917037964
73,0.3889327943325043,0.36230161786079407,5.326237201690674,0.9168609244712597,0.8838519459710112,0.8074533939361572,0.8300438523292542
74,0.387570321559906,0.36085936427116394,5.342193603515625,0.9168780778214851,0.8839650739564261,0.806710422039032,0.8305007219314575
75,0.38676804304122925,0.36008569598197937,5.336467742919922,0.9168288116031134,0.8839963218470763,0.8065682053565979,0.8288559913635254
76,0.3888368308544159,0.3620668947696686,5.353987216949463,0.916968042220251,0.8838320482091315,0.8070971965789795,0.8291301131248474
77,0.38622018694877625,0.3595547676086426,5.333081245422363,0.9173820201035883,0.8839779695866208,0.8080000281333923,0.8289473652839661
78,0.3866789638996124,0.3599469065666199,5.34641170501709,0.9180659948288434,0.8848530099212326,0.8093491196632385,0.8337901830673218
79,0.3879144489765167,0.3611159026622772,5.3597092628479,0.9182454053982716,0.8849280469633141,0.8107714653015137,0.8336988091468811
80,0.38551726937294006,0.35879331827163696,5.344789981842041,0.9181926670516066,0.8845867834389725,0.811215341091156,0.8363487124443054
81,0.3853054940700531,0.3585253059864044,5.3560404777526855,0.9182373728626676,0.884408922763464,0.8117709755897522,0.839272677898407
82,0.38454756140708923,0.3577290177345276,5.36370849609375,0.9182962608494941,0.8847560749952065,0.811801016330719,0.8385416865348816
83,0.3842822015285492,0.35759100317955017,5.338241100311279,0.917982128247429,0.8846253148503957,0.8104144334793091,0.8369883298873901
84,0.38375571370124817,0.3570020794868469,5.350724220275879,0.9178987971683878,0.8848057458682941,0.8092657327651978,0.8359832167625427
85,0.38297736644744873,0.35635215044021606,5.325045585632324,0.9183749969726843,0.8855967137302798,0.8101292848587036,0.838998556137085
86,0.38350164890289307,0.3567567467689514,5.348978042602539,0.9188508858401184,0.8863156645720043,0.8107049465179443,0.8410087823867798
87,0.38288289308547974,0.35616379976272583,5.3438215255737305,0.9185898370701207,0.8857195570860281,0.8095342516899109,0.8408260345458984
88,0.3838709890842438,0.3571711480617523,5.339969158172607,0.9191340802244052,0.8863992791281567,0.8125,0.8410087823867798
89,0.38149064779281616,0.3547949492931366,5.339140892028809,0.9193773364961831,0.886815545464349,0.8130550980567932,0.8403691649436951
90,0.3834286332130432,0.35673263669013977,5.339200496673584,0.9195395937153856,0.8870507031801231,0.8128284811973572,0.8405519127845764
91,0.38131213188171387,0.35461029410362244,5.340367317199707,0.9196538284636646,0.8873194182320712,0.8130589127540588,0.8414656519889832
92,0.3830023407936096,0.3562384843826294,5.3527727127075195,0.9192764547587038,0.886911977548094,0.8103592395782471,0.8340643048286438
93,0.3814834952354431,0.35478830337524414,5.3390398025512695,0.9192145955974172,0.8865989538590385,0.8103771805763245,0.8336988091468811
94,0.38089385628700256,0.35421618819236755,5.335535526275635,0.919386370939454,0.8865915521209315,0.8095044493675232,0.8285818696022034
95,0.38016027212142944,0.35344165563583374,5.343723773956299,0.9194170845917208,0.8867064274878276,0.8105117678642273,0.8372624516487122
96,0.37996095418930054,0.3532681465148926,5.338564395904541,0.9194908629993874,0.8872559771404127,0.8108670711517334,0.8339729309082031
97,0.3782770037651062,0.3516227900981903,5.330840110778809,0.9192157875220555,0.8871647951806594,0.8110072612762451,0.8336988091468811
98,0.38000521063804626,0.35326236486434937,5.348567962646484,0.9199242571623355,0.8882991497683739,0.8131728768348694,0.8382675647735596
99,0.3794238865375519,0.3527349829673767,5.337780475616455,0.9206085946472633,0.8890951811934844,0.812752366065979,0.838998556137085
100,0.3789454996585846,0.35218551754951477,5.351997375488281,0.9208149530780729,0.889279782872973,0.8123510479927063,0.8345211744308472
101,0.3778531849384308,0.3511330783367157,5.344019889831543,0.9209904596624545,0.8896270904238691,0.8121848702430725,0.8366228342056274
102,0.3784489333629608,0.35171034932136536,5.347714424133301,0.9212376890163593,0.8900815657172367,0.8128273487091064,0.8400036692619324
103,0.3776701092720032,0.3509758710861206,5.338848114013672,0.9210828251847664,0.8899052914400662,0.8134233951568604,0.8384503126144409
104,0.37595081329345703,0.3492709994316101,5.33596134185791,0.9207914773449848,0.8893307306065076,0.8124801516532898,0.8379934430122375
105,0.3760524094104767,0.349364310503006,5.33761739730835,0.9209341455418754,0.8893582755616047,0.8129816651344299,0.8425621390342712
106,0.3769340217113495,0.3502437472343445,5.338057041168213,0.9213793725798531,0.8899983068470656,0.8138151168823242,0.8399122953414917
107,0.3745121955871582,0.34783464670181274,5.335512161254883,0.9214832600403324,0.890238437157431,0.813606321811676,0.8402777910232544
108,0.3749004304409027,0.34818243980407715,5.343599319458008,0.9215181195174273,0.890521607231151,0.8136759400367737,0.8416483998298645
109,0.3741764724254608,0.3474908471107483,5.337123870849609,0.9215687331288681,0.890699428749345,0.8141888380050659,0.8372624516487122
110,0.37454861402511597,0.3478187322616577,5.345977783203125,0.9218226994481182,0.8911074931927301,0.8150015473365784,0.8390899300575256
111,0.37441515922546387,0.3477611243724823,5.330806732177734,0.92177098028339,0.8911273386210886,0.8133319616317749,0.8372624516487122
112,0.3746674656867981,0.34798097610473633,5.337298393249512,0.9216928660339241,0.8910337273412721,0.8123676180839539,0.8380848169326782
113,0.3728580176830292,0.34612706303596497,5.346190452575684,0.9217104685151725,0.89101962115868,0.8123815655708313,0.8371710777282715
114,0.37343502044677734,0.3467487394809723,5.337255477905273,0.9221405978410686,0.8914415416244543,0.8133599162101746,0.8376279473304749
115,0.3725409507751465,0.3458278775215149,5.342615604400635,0.9227668765041354,0.892310263932669,0.8146457672119141,0.8367142081260681
116,0.37243759632110596,0.3457382321357727,5.33987283706665,0.922849827549234,0.892534733063904,0.81536865234375,0.8375365734100342
117,0.3708098232746124,0.34414026141166687,5.33390998840332,0.922719441358396,0.8923279728318584,0.8152045607566833,0.8427448868751526
118,0.3713780641555786,0.3446389436721802,5.347823143005371,0.9226303579474063,0.8920005082162619,0.8160463571548462,0.8432931303977966
119,0.37160825729370117,0.34488624334335327,5.344404220581055,0.9224633675781919,0.891728014930233,0.8162471652030945,0.8445723652839661
120,0.3720519542694092,0.3453475534915924,5.340880393981934,0.9223871362241686,0.8915371607683394,0.8149017691612244,0.8415570259094238
121,0.37068572640419006,0.3440203368663788,5.333079814910889,0.9227873119656831,0.8922440136246168,0.8166754841804504,0.8412829041481018
122,0.36927205324172974,0.3426254987716675,5.3293137550354,0.9228171619044441,0.8925558983149458,0.8182109594345093,0.8445723652839661
123,0.3691319227218628,0.3424863815307617,5.329106330871582,0.9231502962036373,0.8933010362016707,0.8184004426002502,0.8412829041481018
124,0.36876675486564636,0.3420190215110779,5.349545478820801,0.9230653413432051,0.8933968437838491,0.8161888718605042,0.8406432867050171
125,0.3698679804801941,0.3432007431983948,5.3334455490112305,0.9231087688582775,0.8936655437085983,0.8151155710220337,0.8377193212509155
126,0.36816126108169556,0.3415068984031677,5.330869674682617,0.9232091496419235,0.8937663862824355,0.8164669275283813,0.8390899300575256
127,0.3670766055583954,0.3404393196105957,5.327457427978516,0.9237062858616008,0.8943523939370192,0.8164160251617432,0.8393640518188477
128,0.3669723868370056,0.3403613865375519,5.322198867797852,0.9243346547113517,0.8949048958132115,0.8174115419387817,0.8424707651138306
129,0.36694085597991943,0.3402586877346039,5.33643102645874,0.9242467459507298,0.8946115524934093,0.8207436203956604,0.8471308350563049
130,0.3671397268772125,0.34048932790756226,5.330077171325684,0.9240249961452466,0.894306284948045,0.8208573460578918,0.8464912176132202
131,0.36604422330856323,0.339447557926178,5.319333553314209,0.9241923838226737,0.8946820688223762,0.818601667881012,0.8456688523292542
132,0.36632025241851807,0.33965739607810974,5.332571983337402,0.9243619998809458,0.8949586987163133,0.818381667137146,0.8414656519889832
133,0.3654027581214905,0.33876118063926697,5.328315258026123,0.924956562984079,0.8957680480754319,0.8186206221580505,0.8454861044883728
134,0.36597269773483276,0.33930930495262146,5.332679748535156,0.9253008391874972,0.8964378860949269,0.8199787735939026,0.8452119827270508
135,0.363339364528656,0.3366782069206238,5.3322319984436035,0.9256062655574236,0.8971012366031171,0.8200827836990356,0.8451206088066101
136,0.3640950620174408,0.33743366599082947,5.332282066345215,0.9258005838219621,0.8973494562632527,0.8200739622116089,0.8443896174430847
137,0.3633478581905365,0.3366658091545105,5.336410999298096,0.9259226438146038,0.897460750955899,0.8198836445808411,0.8443896174430847
138,0.36238929629325867,0.33574938774108887,5.327981948852539,0.926042803637533,0.897497679536889,0.8209319710731506,0.8458516001701355
139,0.3628329634666443,0.3361918032169342,5.3282318115234375,0.9259579351484513,0.8974946267065971,0.8199087381362915,0.8449378609657288
140,0.36281999945640564,0.3361615836620331,5.331684112548828,0.9256357700107822,0.8971504992385233,0.8192465901374817,0.843475878238678
141,0.36239880323410034,0.3357410728931427,5.331547260284424,0.9258521475182591,0.8972772727344316,0.818751335144043,0.8466739654541016
142,0.362589567899704,0.33590465784072876,5.336981296539307,0.9258471379799255,0.897078895090251,0.8179396986961365,0.8438413739204407
143,0.3617994785308838,0.3351900577545166,5.321885108947754,0.9261260310709533,0.8974556266594925,0.8205073475837708,0.8454861044883728
144,0.36172977089881897,0.33509182929992676,5.327588081359863,0.9267273829622423,0.8982309177134928,0.8220498561859131,0.8448464870452881
145,0.360742449760437,0.3340895175933838,5.330583572387695,0.9265926263810651,0.8980404980508556,0.821312665939331,0.844024121761322
146,0.3591126799583435,0.3325042426586151,5.321686744689941,0.9262534288130609,0.8975669499637094,0.8204150795936584,0.8450292348861694
147,0.35972514748573303,0.33298400044441223,5.348228454589844,0.9264630175323824,0.8978605575493657,0.8213198781013489,0.8443896174430847
148,0.3596517741680145,0.33300817012786865,5.328722953796387,0.9263180864061065,0.8977861839617673,0.8222339749336243,0.8465825915336609
149,0.3591979444026947,0.33262595534324646,5.3144001960754395,0.9263252379539345,0.8981727956140788,0.8204538226127625,0.8431103825569153
150,0.3589826226234436,0.3323329985141754,5.329922676086426,0.9264455705195648,0.8986328541120223,0.8220859169960022,0.8463084697723389
