fold,best_val_auc,auc,aupr,f1,acc
1,0.8985073842867322,0.902968863386931,0.8652941395501581,0.7929005137786082,0.8140490668903334
2,0.8992998771084155,0.8908507302648896,0.8397423514782367,0.7808874366624047,0.8011175585643671
3,0.896655015390969,0.8939482062399586,0.8432494332838305,0.7716644421375254,0.8030948930002558
4,0.8907166375954294,0.8960726680136171,0.845512464492712,0.7839539842316656,0.8084245701974234
5,0.9009290644330801,0.8985194355819492,0.8557083562612959,0.7884934363300318,0.8141887672259461
