Run directory: /content/drive/MyDrive/CDRP models testing/flexible model/outputs/exp2_sharded_v2_verified_t4_v1_shards_4
Device: cuda
Command: /content/drive/MyDrive/CDRP models testing/flexible model/main_flexible.py --run_name exp2_sharded_v2_verified_t4_v1_shards_4 --dataset_root /content/drive/MyDrive/CDRP models testing/flexible model/flexibility_views/exp2_pathway_sharding/verified_t4_v1_shards_4 --epoch 120 --lr 0.001 --weight_decay 1e-05 --hidden_channels 256 --output_channels 64 --fusion_dim 512 --dropout 0.2 --num_layers 2 --heads 4 --drug_num_gnn_layers 3 --drug_batch_size 0 --k_fold 5 --seed 0 --top_k 10 --contrastive_weight 0.005 --temperature 0.05 --warmup_epochs 10 --max_contrastive_pairs 2048 --device cuda --omics pathway_shard_01 pathway_shard_02 pathway_shard_03 pathway_shard_04
Loading aligned data from: /content/drive/MyDrive/CDRP models testing/flexible model/flexibility_views/exp2_pathway_sharding/verified_t4_v1_shards_4
Loaded data: pairs=109446, cells=425, drugs=298
Selected omics: pathway_shard_01, pathway_shard_02, pathway_shard_03, pathway_shard_04

================================================================================
Fold 1/5 (fold_id=1)
================================================================================
Epoch 033/120 | TrainLoss=0.4154 (Cls=0.3886, Cont=5.3547) | Val AUC=0.8346 AUPR=0.7745 F1=0.7185 ACC=0.7354
Epoch 034/120 | TrainLoss=0.4112 (Cls=0.3845, Cont=5.3528) | Val AUC=0.8434 AUPR=0.7879 F1=0.7264 ACC=0.7404
Epoch 035/120 | TrainLoss=0.4144 (Cls=0.3876, Cont=5.3564) | Val AUC=0.8575 AUPR=0.8025 F1=0.7424 ACC=0.7693
Epoch 036/120 | TrainLoss=0.4143 (Cls=0.3875, Cont=5.3546) | Val AUC=0.8699 AUPR=0.8175 F1=0.7582 ACC=0.7810
Epoch 037/120 | TrainLoss=0.4088 (Cls=0.3819, Cont=5.3637) | Val AUC=0.8821 AUPR=0.8339 F1=0.7709 ACC=0.7955
Epoch 038/120 | TrainLoss=0.4046 (Cls=0.3778, Cont=5.3531) | Val AUC=0.8897 AUPR=0.8457 F1=0.7777 ACC=0.8031
Epoch 039/120 | TrainLoss=0.4069 (Cls=0.3800, Cont=5.3636) | Val AUC=0.8920 AUPR=0.8501 F1=0.7796 ACC=0.8069
Epoch 040/120 | TrainLoss=0.4039 (Cls=0.3772, Cont=5.3528) | Val AUC=0.8921 AUPR=0.8507 F1=0.7767 ACC=0.8002
Epoch 041/120 | TrainLoss=0.4030 (Cls=0.3763, Cont=5.3491) | Val AUC=0.8954 AUPR=0.8541 F1=0.7825 ACC=0.8172
Epoch 042/120 | TrainLoss=0.4010 (Cls=0.3741, Cont=5.3641) | Val AUC=0.9002 AUPR=0.8587 F1=0.7892 ACC=0.8202
Epoch 043/120 | TrainLoss=0.4016 (Cls=0.3749, Cont=5.3526) | Val AUC=0.9040 AUPR=0.8628 F1=0.7948 ACC=0.8258
Epoch 044/120 | TrainLoss=0.3988 (Cls=0.3721, Cont=5.3337) | Val AUC=0.9065 AUPR=0.8665 F1=0.7993 ACC=0.8274
Epoch 045/120 | TrainLoss=0.3997 (Cls=0.3729, Cont=5.3503) | Val AUC=0.9071 AUPR=0.8679 F1=0.8011 ACC=0.8342
Epoch 046/120 | TrainLoss=0.4019 (Cls=0.3752, Cont=5.3579) | Val AUC=0.9090 AUPR=0.8698 F1=0.8035 ACC=0.8263
Epoch 047/120 | TrainLoss=0.3990 (Cls=0.3722, Cont=5.3514) | Val AUC=0.9084 AUPR=0.8693 F1=0.8019 ACC=0.8282
Epoch 048/120 | TrainLoss=0.3963 (Cls=0.3695, Cont=5.3514) | Val AUC=0.9079 AUPR=0.8691 F1=0.7992 ACC=0.8281
Epoch 049/120 | TrainLoss=0.3991 (Cls=0.3723, Cont=5.3640) | Val AUC=0.9095 AUPR=0.8711 F1=0.8021 ACC=0.8289
Epoch 050/120 | TrainLoss=0.3964 (Cls=0.3696, Cont=5.3522) | Val AUC=0.9105 AUPR=0.8722 F1=0.8008 ACC=0.8269
Epoch 051/120 | TrainLoss=0.4008 (Cls=0.3741, Cont=5.3404) | Val AUC=0.9118 AUPR=0.8736 F1=0.8036 ACC=0.8268
Epoch 052/120 | TrainLoss=0.3941 (Cls=0.3673, Cont=5.3498) | Val AUC=0.9122 AUPR=0.8741 F1=0.8053 ACC=0.8302
Epoch 053/120 | TrainLoss=0.3969 (Cls=0.3702, Cont=5.3422) | Val AUC=0.9114 AUPR=0.8730 F1=0.8022 ACC=0.8264
Epoch 054/120 | TrainLoss=0.3938 (Cls=0.3670, Cont=5.3638) | Val AUC=0.9113 AUPR=0.8731 F1=0.8025 ACC=0.8293
Epoch 055/120 | TrainLoss=0.3945 (Cls=0.3678, Cont=5.3484) | Val AUC=0.9131 AUPR=0.8754 F1=0.8063 ACC=0.8331
Epoch 056/120 | TrainLoss=0.3926 (Cls=0.3659, Cont=5.3429) | Val AUC=0.9145 AUPR=0.8773 F1=0.8089 ACC=0.8382
Epoch 057/120 | TrainLoss=0.3936 (Cls=0.3669, Cont=5.3416) | Val AUC=0.9147 AUPR=0.8780 F1=0.8085 ACC=0.8369
Epoch 058/120 | TrainLoss=0.3898 (Cls=0.3631, Cont=5.3440) | Val AUC=0.9143 AUPR=0.8774 F1=0.8066 ACC=0.8306
Epoch 059/120 | TrainLoss=0.3903 (Cls=0.3636, Cont=5.3462) | Val AUC=0.9141 AUPR=0.8770 F1=0.8056 ACC=0.8355
Epoch 060/120 | TrainLoss=0.3905 (Cls=0.3637, Cont=5.3511) | Val AUC=0.9150 AUPR=0.8784 F1=0.8070 ACC=0.8298
Epoch 061/120 | TrainLoss=0.3911 (Cls=0.3643, Cont=5.3453) | Val AUC=0.9151 AUPR=0.8787 F1=0.8071 ACC=0.8347
Epoch 062/120 | TrainLoss=0.3935 (Cls=0.3667, Cont=5.3555) | Val AUC=0.9152 AUPR=0.8785 F1=0.8068 ACC=0.8321
Epoch 063/120 | TrainLoss=0.3907 (Cls=0.3640, Cont=5.3498) | Val AUC=0.9145 AUPR=0.8779 F1=0.8051 ACC=0.8336
Epoch 064/120 | TrainLoss=0.3887 (Cls=0.3619, Cont=5.3451) | Val AUC=0.9129 AUPR=0.8767 F1=0.8032 ACC=0.8313
